brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,crawl_date
VietJet Air,1.735.280 VND/khách,23:35,25 thg 4,01:45,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.754.185 VND/khách,12:25,25 thg 4,14:35,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.754.185 VND/khách,18:45,25 thg 4,20:55,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
Vietravel Airlines,1.756.260 VND/khách,05:45,25 thg 4,07:55,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,1.782.556 VND/khách,23:45,25 thg 4,01:50,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
VietJet Air,1.853.685 VND/khách,14:05,25 thg 4,16:10,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,08:10,25 thg 4,10:20,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,09:20,25 thg 4,11:30,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,09:40,25 thg 4,11:50,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,10:25,25 thg 4,12:35,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,15:25,25 thg 4,17:35,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,16:05,25 thg 4,18:15,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,16:50,25 thg 4,19:00,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,17:20,25 thg 4,19:30,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,19:40,25 thg 4,21:50,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,20:00,25 thg 4,22:10,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,20:30,25 thg 4,22:40,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
Vietnam Airlines,1.994.518 VND/khách,21:00,25 thg 4,23:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.155.842 VND/khách,18:00,25 thg 4,20:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.155.842 VND/khách,19:35,25 thg 4,21:40,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.155.842 VND/khách,17:00,25 thg 4,19:10,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.166.831 VND/khách,04:55,25 thg 4,07:05,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.206.481 VND/khách,16:40,25 thg 4,18:45,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.206.481 VND/khách,16:45,25 thg 4,18:50,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.206.481 VND/khách,20:30,25 thg 4,22:35,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.206.481 VND/khách,16:15,25 thg 4,18:25,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.396.601 VND/khách,14:00,25 thg 4,16:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.396.601 VND/khách,15:00,25 thg 4,17:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.396.601 VND/khách,16:00,25 thg 4,18:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Bamboo Airways,2.402.600 VND/khách,07:10,25 thg 4,09:20,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Bamboo Airways,2.402.600 VND/khách,12:50,25 thg 4,15:00,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Bamboo Airways,2.402.600 VND/khách,18:40,25 thg 4,20:50,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Bamboo Airways,2.402.600 VND/khách,23:05,25 thg 4,01:15,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.419.478 VND/khách,14:30,25 thg 4,16:35,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.419.478 VND/khách,23:00,25 thg 4,01:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.599.398 VND/khách,13:00,25 thg 4,15:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.608.694 VND/khách,06:00,25 thg 4,08:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.795.202 VND/khách,10:20,25 thg 4,12:20,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.795.202 VND/khách,12:00,25 thg 4,14:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.802.195 VND/khách,20:00,25 thg 4,22:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.806.191 VND/khách,07:00,25 thg 4,09:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,2.806.191 VND/khách,08:00,25 thg 4,10:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.033.963 VND/khách,09:00,25 thg 4,11:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.033.963 VND/khách,10:00,25 thg 4,12:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.033.963 VND/khách,11:00,25 thg 4,13:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.289.707 VND/khách,22:00,25 thg 4,00:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.703.663 VND/khách,19:00,25 thg 4,21:05,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
VietJet Air,3.743.190 VND/khách,06:15,25 thg 4,08:25,25 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
