brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,crawl_date
VietJet Air,1.853.685 VND/khách,06:00,26 thg 4,08:10,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,06:15,26 thg 4,08:25,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,07:10,26 thg 4,09:20,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,07:30,26 thg 4,09:40,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,16:50,26 thg 4,19:00,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,17:20,26 thg 4,19:30,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,1.853.685 VND/khách,18:45,26 thg 4,20:55,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,2.025.820 VND/khách,08:10,26 thg 4,10:20,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,2.025.820 VND/khách,09:20,26 thg 4,11:30,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,2.025.820 VND/khách,09:40,26 thg 4,11:50,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,2.025.820 VND/khách,12:10,26 thg 4,14:20,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,2.025.820 VND/khách,12:25,26 thg 4,14:35,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,2.025.820 VND/khách,15:25,26 thg 4,17:35,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
Bamboo Airways,2.169.925 VND/khách,21:30,26 thg 4,23:40,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
VietJet Air,2.194.970 VND/khách,10:25,26 thg 4,12:35,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
VietJet Air,2.194.970 VND/khách,16:05,26 thg 4,18:15,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",09-04-2025
Bamboo Airways,2.402.600 VND/khách,07:10,26 thg 4,09:20,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Bamboo Airways,2.402.600 VND/khách,12:50,26 thg 4,15:00,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Bamboo Airways,2.402.600 VND/khách,15:45,26 thg 4,17:55,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Bamboo Airways,2.402.600 VND/khách,18:40,26 thg 4,20:50,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,06:00,26 thg 4,08:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,06:15,26 thg 4,08:20,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,07:00,26 thg 4,09:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,08:00,26 thg 4,10:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,09:00,26 thg 4,11:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,10:00,26 thg 4,12:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,11:00,26 thg 4,13:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,12:00,26 thg 4,14:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,13:00,26 thg 4,15:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,14:00,26 thg 4,16:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,15:00,26 thg 4,17:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,16:00,26 thg 4,18:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,16:40,26 thg 4,18:45,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,18:00,26 thg 4,20:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,19:00,26 thg 4,21:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,19:35,26 thg 4,21:40,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,20:00,26 thg 4,22:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,20:30,26 thg 4,22:35,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,21:00,26 thg 4,23:05,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,22:00,26 thg 4,00:05,27 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,22:15,26 thg 4,00:20,27 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,23:00,26 thg 4,01:05,27 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,04:55,26 thg 4,07:05,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
Vietnam Airlines,3.057.607 VND/khách,17:00,26 thg 4,19:10,26 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",09-04-2025
