id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,checked_baggage,hand_luggage,crawl_date
HAN0911,Vietnam Airlines,2.608.694 VND/khách,12:05,11 thg 5,14:10,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN1009,Vietnam Airlines,2.608.694 VND/khách,15:45,11 thg 5,17:50,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN0329,VietJet Air,2.774.048 VND/khách,10:25,11 thg 5,12:35,11 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,07-05-2025
HAN0346,VietJet Air,2.774.048 VND/khách,11:25,11 thg 5,13:35,11 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,07-05-2025
HAN0487,VietJet Air,2.774.048 VND/khách,16:50,11 thg 5,19:00,11 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,07-05-2025
HAN0899,Vietnam Airlines,2.820.657 VND/khách,12:00,11 thg 5,14:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN0977,Vietnam Airlines,2.820.657 VND/khách,14:30,11 thg 5,16:35,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN0997,Vietnam Airlines,2.820.657 VND/khách,15:00,11 thg 5,17:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN1170,Vietnam Airlines,3.050.946 VND/khách,20:00,11 thg 5,22:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN0877,Vietnam Airlines,3.055.367 VND/khách,11:00,11 thg 5,13:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN1047,Vietnam Airlines,3.055.367 VND/khách,16:40,11 thg 5,18:45,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN1209,Vietnam Airlines,3.055.367 VND/khách,21:00,11 thg 5,23:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN1232,Vietnam Airlines,3.055.367 VND/khách,22:00,11 thg 5,00:05,12 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN0954,Vietnam Airlines,3.282.714 VND/khách,14:00,11 thg 5,16:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN1021,Vietnam Airlines,3.290.077 VND/khách,16:00,11 thg 5,18:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN1148,Vietnam Airlines,3.290.077 VND/khách,19:35,11 thg 5,21:40,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN1258,Vietnam Airlines,3.290.077 VND/khách,23:00,11 thg 5,01:05,12 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN0850,Vietnam Airlines,3.502.039 VND/khách,10:00,11 thg 5,12:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN0923,Vietnam Airlines,3.502.039 VND/khách,13:00,11 thg 5,15:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN1100,Vietnam Airlines,3.703.663 VND/khách,18:00,11 thg 5,20:05,11 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,07-05-2025
HAN0691,VietJet Air,1.600.000 VND/khách,22:55,21 thg 4,01:05,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0709,VietJet Air,1.600.000 VND/khách,23:35,21 thg 4,01:45,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN1292,Vietravel Airlines,1.609.910 VND/khách,05:45,21 thg 4,07:55,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0168,VietJet Air,1.744.000 VND/khách,06:00,21 thg 4,08:10,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0190,VietJet Air,1.744.000 VND/khách,06:15,21 thg 4,08:25,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0202,VietJet Air,1.744.000 VND/khách,06:30,21 thg 4,08:40,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0217,VietJet Air,1.744.000 VND/khách,07:10,21 thg 4,09:20,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0240,VietJet Air,1.744.000 VND/khách,07:30,21 thg 4,09:40,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0389,VietJet Air,1.744.000 VND/khách,12:30,21 thg 4,14:40,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0395,VietJet Air,1.744.000 VND/khách,12:50,21 thg 4,15:00,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0427,VietJet Air,1.744.000 VND/khách,14:35,21 thg 4,16:45,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0654,VietJet Air,1.744.000 VND/khách,21:00,21 thg 4,23:10,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0680,VietJet Air,1.744.000 VND/khách,22:10,21 thg 4,00:20,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN1210,Vietnam Airlines,1.784.134 VND/khách,21:00,21 thg 4,23:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1233,Vietnam Airlines,1.784.134 VND/khách,22:00,21 thg 4,00:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1259,Vietnam Airlines,1.784.134 VND/khách,23:00,21 thg 4,01:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0599,VietJet Air,1.796.000 VND/khách,20:05,21 thg 4,22:10,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0147,VietJet Air,1.862.000 VND/khách,05:00,21 thg 4,07:10,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0261,VietJet Air,1.862.000 VND/khách,08:10,21 thg 4,10:20,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0288,VietJet Air,1.862.000 VND/khách,09:20,21 thg 4,11:30,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0306,VietJet Air,1.862.000 VND/khách,09:40,21 thg 4,11:50,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0330,VietJet Air,1.862.000 VND/khách,10:25,21 thg 4,12:35,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0359,VietJet Air,1.862.000 VND/khách,12:10,21 thg 4,14:20,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0378,VietJet Air,1.862.000 VND/khách,12:25,21 thg 4,14:35,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0488,VietJet Air,1.862.000 VND/khách,16:50,21 thg 4,19:00,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0556,VietJet Air,1.862.000 VND/khách,19:40,21 thg 4,21:50,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0127,Bamboo Airways,1.971.418 VND/khách,23:05,21 thg 4,01:15,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1124,Vietnam Airlines,1.996.284 VND/khách,19:00,21 thg 4,21:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1149,Vietnam Airlines,1.996.284 VND/khách,19:35,21 thg 4,21:40,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1171,Vietnam Airlines,1.996.284 VND/khách,20:00,21 thg 4,22:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1189,Vietnam Airlines,1.996.284 VND/khách,20:30,21 thg 4,22:35,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0732,Vietnam Airlines,1.996.284 VND/khách,04:55,21 thg 4,07:05,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0440,VietJet Air,2.036.000 VND/khách,15:25,21 thg 4,17:35,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0533,VietJet Air,2.036.000 VND/khách,18:45,21 thg 4,20:55,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0621,VietJet Air,2.036.000 VND/khách,20:30,21 thg 4,22:40,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0011,Bamboo Airways,2.159.075 VND/khách,07:10,21 thg 4,09:20,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0038,Bamboo Airways,2.159.075 VND/khách,12:50,21 thg 4,15:00,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0057,Bamboo Airways,2.159.075 VND/khách,15:45,21 thg 4,17:55,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0072,Bamboo Airways,2.159.075 VND/khách,18:40,21 thg 4,20:50,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0578,VietJet Air,2.206.000 VND/khách,20:00,21 thg 4,22:10,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0998,Vietnam Airlines,2.208.435 VND/khách,15:00,21 thg 4,17:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1022,Vietnam Airlines,2.208.435 VND/khách,16:00,21 thg 4,18:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1048,Vietnam Airlines,2.208.435 VND/khách,16:40,21 thg 4,18:45,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1101,Vietnam Airlines,2.208.435 VND/khách,18:00,21 thg 4,20:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1078,Vietnam Airlines,2.208.435 VND/khách,17:00,21 thg 4,19:10,21 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0786,Vietnam Airlines,2.421.620 VND/khách,07:00,21 thg 4,09:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0807,Vietnam Airlines,2.421.620 VND/khách,08:00,21 thg 4,10:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0851,Vietnam Airlines,2.421.620 VND/khách,10:00,21 thg 4,12:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0878,Vietnam Airlines,2.421.620 VND/khách,11:00,21 thg 4,13:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0900,Vietnam Airlines,2.421.620 VND/khách,12:00,21 thg 4,14:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0924,Vietnam Airlines,2.421.620 VND/khách,13:00,21 thg 4,15:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0955,Vietnam Airlines,2.421.620 VND/khách,14:00,21 thg 4,16:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0754,Vietnam Airlines,2.611.003 VND/khách,06:00,21 thg 4,08:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0830,Vietnam Airlines,2.611.003 VND/khách,09:00,21 thg 4,11:05,21 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1293,Vietravel Airlines,1.470.150 VND/khách,05:45,22 thg 4,07:55,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0191,VietJet Air,1.591.005 VND/khách,06:15,22 thg 4,08:25,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0681,VietJet Air,1.591.005 VND/khách,22:10,22 thg 4,00:20,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0692,VietJet Air,1.591.005 VND/khách,22:55,22 thg 4,01:05,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0710,VietJet Air,1.591.005 VND/khách,23:35,22 thg 4,01:45,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0169,VietJet Air,1.609.910 VND/khách,06:00,22 thg 4,08:10,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0148,VietJet Air,1.735.280 VND/khách,05:00,22 thg 4,07:10,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0203,VietJet Air,1.735.280 VND/khách,06:30,22 thg 4,08:40,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0218,VietJet Air,1.735.280 VND/khách,07:10,22 thg 4,09:20,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0241,VietJet Air,1.735.280 VND/khách,07:30,22 thg 4,09:40,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0262,VietJet Air,1.735.280 VND/khách,08:10,22 thg 4,10:20,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0379,VietJet Air,1.735.280 VND/khách,12:25,22 thg 4,14:35,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0441,VietJet Air,1.735.280 VND/khách,15:25,22 thg 4,17:35,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0467,VietJet Air,1.735.280 VND/khách,16:05,22 thg 4,18:15,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0489,VietJet Air,1.735.280 VND/khách,16:50,22 thg 4,19:00,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0509,VietJet Air,1.735.280 VND/khách,17:20,22 thg 4,19:30,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0534,VietJet Air,1.735.280 VND/khách,18:45,22 thg 4,20:55,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0557,VietJet Air,1.735.280 VND/khách,19:40,22 thg 4,21:50,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0579,VietJet Air,1.735.280 VND/khách,20:00,22 thg 4,22:10,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0622,VietJet Air,1.735.280 VND/khách,20:30,22 thg 4,22:40,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0655,VietJet Air,1.735.280 VND/khách,21:00,22 thg 4,23:10,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0360,VietJet Air,1.778.065 VND/khách,12:10,22 thg 4,14:20,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN1234,Vietnam Airlines,1.782.556 VND/khách,22:00,22 thg 4,00:05,23 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1260,Vietnam Airlines,1.782.556 VND/khách,23:00,22 thg 4,01:05,23 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0579,VietJet Air,1.852.690 VND/khách,20:00,22 thg 4,22:10,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0289,VietJet Air,1.867.615 VND/khách,09:20,22 thg 4,11:30,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN1125,Vietnam Airlines,1.956.042 VND/khách,19:00,22 thg 4,21:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1150,Vietnam Airlines,1.956.042 VND/khách,19:35,22 thg 4,21:40,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1079,Vietnam Airlines,1.957.041 VND/khách,17:00,22 thg 4,19:10,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0012,Bamboo Airways,1.971.418 VND/khách,07:10,22 thg 4,09:20,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0039,Bamboo Airways,1.971.418 VND/khách,12:50,22 thg 4,15:00,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0128,Bamboo Airways,1.971.418 VND/khách,23:05,22 thg 4,01:15,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1211,Vietnam Airlines,1.994.518 VND/khách,21:00,22 thg 4,23:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0755,Vietnam Airlines,1.996.284 VND/khách,06:00,22 thg 4,08:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0768,Vietnam Airlines,1.996.284 VND/khách,06:15,22 thg 4,08:20,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1172,Vietnam Airlines,1.996.284 VND/khách,20:00,22 thg 4,22:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1190,Vietnam Airlines,1.996.284 VND/khách,20:30,22 thg 4,22:35,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0733,Vietnam Airlines,1.996.284 VND/khách,04:55,22 thg 4,07:05,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0406,VietJet Air,2.024.825 VND/khách,13:10,22 thg 4,15:20,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0956,Vietnam Airlines,2.154.843 VND/khách,14:00,22 thg 4,16:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0999,Vietnam Airlines,2.154.843 VND/khách,15:00,22 thg 4,17:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1023,Vietnam Airlines,2.154.843 VND/khách,16:00,22 thg 4,18:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1049,Vietnam Airlines,2.158.839 VND/khách,16:40,22 thg 4,18:45,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1102,Vietnam Airlines,2.158.839 VND/khách,18:00,22 thg 4,20:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0058,Bamboo Airways,2.159.075 VND/khách,15:45,22 thg 4,17:55,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0073,Bamboo Airways,2.159.075 VND/khách,18:40,22 thg 4,20:50,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0307,VietJet Air,2.193.975 VND/khách,09:40,22 thg 4,11:50,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0331,VietJet Air,2.193.975 VND/khách,10:25,22 thg 4,12:35,22 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0925,Vietnam Airlines,2.208.435 VND/khách,13:00,22 thg 4,15:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0787,Vietnam Airlines,2.421.620 VND/khách,07:00,22 thg 4,09:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0831,Vietnam Airlines,2.421.620 VND/khách,09:00,22 thg 4,11:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0852,Vietnam Airlines,2.421.620 VND/khách,10:00,22 thg 4,12:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0879,Vietnam Airlines,2.421.620 VND/khách,11:00,22 thg 4,13:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0901,Vietnam Airlines,2.421.620 VND/khách,12:00,22 thg 4,14:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0808,Vietnam Airlines,2.611.003 VND/khách,08:00,22 thg 4,10:05,22 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN1294,Vietravel Airlines,1.470.150 VND/khách,05:45,23 thg 4,07:55,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",,,08-04-2025
HAN0170,VietJet Air,1.592.000 VND/khách,06:00,23 thg 4,08:10,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0693,VietJet Air,1.592.000 VND/khách,22:55,23 thg 4,01:05,24 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0711,VietJet Air,1.592.000 VND/khách,23:35,23 thg 4,01:45,24 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0422,VietJet Air,1.735.280 VND/khách,14:05,23 thg 4,16:10,23 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0601,VietJet Air,1.735.280 VND/khách,20:05,23 thg 4,22:10,23 thg 4,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0149,VietJet Air,1.735.280 VND/khách,05:00,23 thg 4,07:10,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0192,VietJet Air,1.735.280 VND/khách,06:15,23 thg 4,08:25,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0219,VietJet Air,1.735.280 VND/khách,07:10,23 thg 4,09:20,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0242,VietJet Air,1.735.280 VND/khách,07:30,23 thg 4,09:40,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0263,VietJet Air,1.735.280 VND/khách,08:10,23 thg 4,10:20,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0308,VietJet Air,1.735.280 VND/khách,09:40,23 thg 4,11:50,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0332,VietJet Air,1.735.280 VND/khách,10:25,23 thg 4,12:35,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0380,VietJet Air,1.735.280 VND/khách,12:25,23 thg 4,14:35,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
HAN0396,VietJet Air,1.735.280 VND/khách,12:50,23 thg 4,15:00,23 thg 4,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",,,08-04-2025
