brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,crawl_date
Vietnam Airlines,1.995.622 VND/khách,06:00,23 thg 4,08:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,1.995.622 VND/khách,19:00,23 thg 4,21:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,1.995.622 VND/khách,19:35,23 thg 4,21:40,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,1.995.622 VND/khách,20:00,23 thg 4,22:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,1.995.622 VND/khách,20:30,23 thg 4,22:35,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,1.995.622 VND/khách,04:55,23 thg 4,07:05,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
VietJet Air,2.004.801 VND/khách,14:05,23 thg 4,16:10,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",10-04-2025
Vietnam Airlines,2.143.854 VND/khách,17:00,23 thg 4,19:10,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Bamboo Airways,2.159.075 VND/khách,07:10,23 thg 4,09:20,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Bamboo Airways,2.159.075 VND/khách,12:50,23 thg 4,15:00,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Bamboo Airways,2.159.075 VND/khách,18:40,23 thg 4,20:50,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.171.826 VND/khách,14:15,23 thg 4,16:15,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.171.826 VND/khách,14:00,23 thg 4,16:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.171.826 VND/khách,16:00,23 thg 4,18:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.171.826 VND/khách,16:40,23 thg 4,18:45,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.207.703 VND/khách,14:30,23 thg 4,16:35,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.207.703 VND/khách,18:00,23 thg 4,20:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.367.630 VND/khách,09:00,23 thg 4,11:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.377.620 VND/khách,07:00,23 thg 4,09:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.377.620 VND/khách,08:00,23 thg 4,10:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.377.620 VND/khách,10:00,23 thg 4,12:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.377.620 VND/khách,12:00,23 thg 4,14:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.378.619 VND/khách,11:00,23 thg 4,13:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.378.619 VND/khách,13:00,23 thg 4,15:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
Vietnam Airlines,2.378.619 VND/khách,15:00,23 thg 4,17:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",10-04-2025
VietJet Air,3.707.644 VND/khách,09:20,23 thg 4,11:30,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",10-04-2025
