brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,destination,checked_baggage,hand_luggage,crawl_date
VietJet Air,2.798.985 VND/khách,12:10,04 thg 5,04 thg 5,14:20,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.798.985 VND/khách,12:10,04 thg 5,04 thg 5,14:20,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.798.985 VND/khách,12:25,04 thg 5,04 thg 5,14:35,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.798.985 VND/khách,20:00,04 thg 5,04 thg 5,22:10,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.798.985 VND/khách,20:50,04 thg 5,04 thg 5,23:00,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.798.985 VND/khách,21:00,04 thg 5,04 thg 5,23:10,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.798.985 VND/khách,22:10,04 thg 5,05 thg 5,00:20,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.798.985 VND/khách,23:35,04 thg 5,05 thg 5,01:45,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.974.545 VND/khách,14:05,04 thg 5,04 thg 5,16:10,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.974.545 VND/khách,10:25,04 thg 5,04 thg 5,12:35,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.974.545 VND/khách,13:10,04 thg 5,04 thg 5,15:20,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.974.545 VND/khách,16:50,04 thg 5,04 thg 5,19:00,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.974.545 VND/khách,17:20,04 thg 5,04 thg 5,19:30,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.974.545 VND/khách,18:45,04 thg 5,04 thg 5,20:55,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,2.974.545 VND/khách,20:30,04 thg 5,04 thg 5,22:40,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,3.051.847 VND/khách,09:20,04 thg 5,04 thg 5,11:30,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,3.112.200 VND/khách,15:25,04 thg 5,04 thg 5,17:35,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,3.120.180 VND/khách,19:40,04 thg 5,04 thg 5,21:50,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
Bamboo Airways,3.374.912 VND/khách,23:05,04 thg 5,05 thg 5,01:15,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,3.399.480 VND/khách,16:05,04 thg 5,04 thg 5,18:15,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
Bamboo Airways,3.807.193 VND/khách,05:25,04 thg 5,04 thg 5,07:35,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,25-04-2025
Bamboo Airways,3.807.193 VND/khách,08:30,04 thg 5,04 thg 5,10:40,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,25-04-2025
Bamboo Airways,3.807.193 VND/khách,10:40,04 thg 5,04 thg 5,12:50,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,25-04-2025
Bamboo Airways,3.807.193 VND/khách,19:55,04 thg 5,04 thg 5,22:05,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,25-04-2025
Bamboo Airways,3.807.193 VND/khách,21:05,04 thg 5,04 thg 5,23:15,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,25-04-2025
Vietnam Airlines,3.852.575 VND/khách,16:40,04 thg 5,04 thg 5,18:45,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,16:05,04 thg 5,04 thg 5,18:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,05:05,04 thg 5,04 thg 5,07:10,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,07:00,04 thg 5,04 thg 5,09:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,08:00,04 thg 5,04 thg 5,10:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,09:00,04 thg 5,04 thg 5,11:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,13:45,04 thg 5,04 thg 5,15:50,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,13:50,04 thg 5,04 thg 5,15:55,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,14:00,04 thg 5,04 thg 5,16:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,14:30,04 thg 5,04 thg 5,16:35,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,19:30,04 thg 5,04 thg 5,21:35,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,19:35,04 thg 5,04 thg 5,21:40,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,20:00,04 thg 5,04 thg 5,22:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,20:30,04 thg 5,04 thg 5,22:35,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,21:00,04 thg 5,04 thg 5,23:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,22:00,04 thg 5,05 thg 5,00:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,23:00,04 thg 5,05 thg 5,01:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,23:40,04 thg 5,05 thg 5,01:45,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.860.961 VND/khách,04:55,04 thg 5,04 thg 5,07:05,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
