id,brand,price,destination,trip_mins,is_holiday,days_left,start_hour_Afternoon,start_hour_EarlyMorning,start_hour_Evening,start_hour_LateNight,start_hour_Morning,end_hour_Afternoon,end_hour_EarlyMorning,end_hour_Evening,end_hour_LateNight,end_hour_Morning,hand_luggage_7,hand_luggage_10,hand_luggage_12,checked_baggage_0,checked_baggage_20,checked_baggage_23
PQC0007,Bamboo Airways,1117555.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,5,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0008,Bamboo Airways,806903.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,7,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0006,Bamboo Airways,826753.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,2,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0007,Bamboo Airways,1161225.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,4,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0008,Bamboo Airways,826753.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,6,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0006,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0007,Bamboo Airways,1245267.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0008,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,5,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,14,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,1173625.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,16,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1517000.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,18,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1173625.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,20,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0007,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,2,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0008,Bamboo Airways,782244.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,4,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0007,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0008,Bamboo Airways,782244.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,12,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,14,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1427825.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,16,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,18,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0008,Bamboo Airways,1299147.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,2,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1715850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,21,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
PQC0002,Bamboo Airways,1715850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,22,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,23,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0004,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,24,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0005,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,25,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0006,Bamboo Airways,1173625.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,27,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0007,Bamboo Airways,1616425.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,29,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,11,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,13,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1427825.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,15,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,17,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,18,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0008,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1707271.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,20,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0002,Bamboo Airways,1715850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,21,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,22,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0004,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,23,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0005,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,24,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0006,Bamboo Airways,1173625.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,26,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0007,Bamboo Airways,1616425.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,28,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0008,Bamboo Airways,1173625.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,30,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,10,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,12,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1332977.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,14,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,16,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,17,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1707271.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,19,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0002,Bamboo Airways,1715850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,20,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,9,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,11,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1332977.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,13,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,15,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,16,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1707271.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,18,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0002,Bamboo Airways,1715850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,19,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,20,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,8,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,10,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1332977.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,12,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,14,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,15,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1715850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,17,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0002,Bamboo Airways,1616425.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,18,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,19,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0004,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,20,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,7,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,9,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1332977.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,11,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,13,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,14,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1826550.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,16,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
PQC0002,Bamboo Airways,1616425.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,17,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,18,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0004,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,19,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0005,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,20,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,6,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,8,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1245267.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,10,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,12,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,13,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0014,Bamboo Airways,1905128.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,15,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
PQC0002,Bamboo Airways,1616425.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,16,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,17,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0004,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,18,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0005,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,19,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,5,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,7,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1245267.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,9,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1043700.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,11,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1043700.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,12,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1905128.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,14,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
PQC0002,Bamboo Airways,1616425.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,15,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1251525.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,16,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0004,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,17,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0005,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,18,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0006,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,20,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,4,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,782244.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,6,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,8,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,10,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,11,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1905128.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,13,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
PQC0002,Bamboo Airways,1608343.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,14,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,15,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0004,Bamboo Airways,988314.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,16,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0005,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,17,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0006,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,19,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,5,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,7,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,9,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,10,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1905128.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,12,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
PQC0002,Bamboo Airways,1608343.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,13,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,14,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0004,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,15,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0005,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,16,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0006,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,18,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0007,Bamboo Airways,1420686.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,20,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,2,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,869953.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,4,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,6,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,8,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,9,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1905128.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,11,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
PQC0002,Bamboo Airways,1608343.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,12,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0003,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,13,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0004,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,14,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0005,Bamboo Airways,874325.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,15,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0006,Bamboo Airways,1018850.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,17,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0007,Bamboo Airways,1420686.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,19,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0009,Bamboo Airways,1271610.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0010,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0011,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,5,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0012,Bamboo Airways,1013756.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,1,7,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0013,Bamboo Airways,1167757.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,0,8,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
PQC0001,Bamboo Airways,1905128.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,3,10,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
PQC0002,Bamboo Airways,1608343.0,"Phú Quốc (PQC)
Sân bay Phú Quốc",60,2,11,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
