brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,destination,checked_baggage,hand_luggage,crawl_date
VietJet Air,2.774.048 VND/khách,06:15,05 thg 5,05 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
Vietnam Airlines,3.128.868 VND/khách,20:30,05 thg 5,05 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,29-04-2025
VietJet Air,3.213.647 VND/khách,09:15,05 thg 5,05 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
Bamboo Airways,2.159.075 VND/khách,20:05,05 thg 5,05 thg 5,22:10,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,2.070.314 VND/khách,21:10,05 thg 5,05 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,2.070.314 VND/khách,20:10,05 thg 5,05 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,2.239.994 VND/khách,19:35,05 thg 5,05 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,2.432.299 VND/khách,16:10,05 thg 5,05 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,2.862.157 VND/khách,04:30,05 thg 5,05 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,2.862.157 VND/khách,06:15,05 thg 5,05 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,3.212.831 VND/khách,09:15,05 thg 5,05 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
Vietnam Airlines,3.503.493 VND/khách,20:30,05 thg 5,05 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,30-04-2025
VietJet Air,1.617.745 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,1.704.728 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,1.889.220 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,1.889.220 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,1.889.220 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,1.889.220 VND/khách,19:35,06 thg 5,06 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,2.070.204 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,2.070.204 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
Vietnam Airlines,2.883.114 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
Vietnam Airlines,2.883.114 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
Vietnam Airlines,2.883.114 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
VietJet Air,1.708.718 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
VietJet Air,1.708.718 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
VietJet Air,1.890.023 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
VietJet Air,1.890.023 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
VietJet Air,1.890.023 VND/khách,19:35,06 thg 5,06 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
VietJet Air,2.071.083 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
VietJet Air,2.071.083 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
VietJet Air,2.071.083 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
Vietnam Airlines,2.884.108 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
Vietnam Airlines,2.884.108 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
Vietnam Airlines,3.118.937 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
VietJet Air,1.721.685 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
VietJet Air,1.838.393 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
VietJet Air,1.838.393 VND/khách,19:35,06 thg 5,06 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
VietJet Air,1.838.393 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
VietJet Air,1.890.023 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
VietJet Air,2.006.970 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
VietJet Air,2.179.538 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
VietJet Air,2.179.538 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
VietJet Air,1.829.415 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
VietJet Air,1.829.415 VND/khách,19:35,06 thg 5,06 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
VietJet Air,1.829.415 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
VietJet Air,1.890.105 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
VietJet Air,2.071.173 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
VietJet Air,2.170.560 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
VietJet Air,2.240.924 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
VietJet Air,2.433.309 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
Vietnam Airlines,3.243.254 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
Vietnam Airlines,3.427.569 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
Vietnam Airlines,3.788.807 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
VietJet Air,2.168.452 VND/khách,19:35,06 thg 5,06 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
VietJet Air,3.160.080 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
VietJet Air,3.160.080 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
VietJet Air,3.374.543 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
VietJet Air,3.799.478 VND/khách,04:30,06 thg 5,06 thg 5,06:25,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
VietJet Air,3.859.034 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
VietJet Air,3.859.034 VND/khách,16:20,06 thg 5,06 thg 5,18:20,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
Vietnam Airlines,3.902.094 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,05-05-2025
Vietnam Airlines,4.017.553 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 10 kg,05-05-2025
VietJet Air,1.578.045 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,1.724.678 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,1.724.678 VND/khách,19:15,06 thg 5,06 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,1.724.678 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
Vietnam Airlines,1.748.250 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,18-04-2025
VietJet Air,1.841.385 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,1.841.385 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,1.841.385 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
Vietnam Airlines,2.008.989 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,18-04-2025
Vietnam Airlines,2.008.989 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,18-04-2025
VietJet Air,2.016.945 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,1.606.973 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
Vietnam Airlines,1.747.251 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,1.748.618 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,1.748.618 VND/khách,19:15,06 thg 5,06 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,1.748.618 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,1.866.323 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,1.866.323 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,1.866.323 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
Vietnam Airlines,1.999.998 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
Vietnam Airlines,1.999.998 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,2.036.895 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,1.615.950 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,1.742.633 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,1.742.633 VND/khách,19:15,06 thg 5,06 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,1.742.633 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
Vietnam Airlines,1.749.249 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,20-04-2025
VietJet Air,1.857.345 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,1.857.345 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,1.857.345 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
Vietnam Airlines,1.990.008 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,20-04-2025
Vietnam Airlines,1.990.008 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,20-04-2025
VietJet Air,2.031.908 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
